predict_id,filename,width,height,timestamp,class,class_name,confidence,x_person,y_person,w_person,h_person,x_clothing,y_clothing,w_clothing,h_clothing,mean_color_bgr,track_id
90d9d432-83a6-4049-bba4-ac4ec2d8aa4e,The-Weekend.mp4,640,360,49.44,7,trousers,0.67,109,104,299,252,92,176,121,76,[     40.584      40.328      34.137],7
5beedf63-c4c6-4a6a-ada8-57c416f42d4f,The-Weekend.mp4,640,360,49.92,7,trousers,0.66,70,108,363,248,160,161,133,87,[     42.372      42.449      35.924],7
06240b38-b0d0-4cde-ac2b-a0d509c7fa52,The-Weekend.mp4,640,360,52.32,3,long sleeve outwear,0.69,245,76,193,240,45,53,105,108,[     49.667      51.906      42.567],7
05ab24fa-04d0-4db0-a7dc-bbc3fbb9569e,The-Weekend.mp4,640,360,52.32,7,trousers,0.63,245,76,193,240,49,114,57,74,[     57.343      59.045       35.59],7
d421fdbf-8a30-4610-88d8-f70912305882,The-Weekend.mp4,640,360,58.08,6,shorts,0.6,221,49,225,310,41,198,140,112,[     47.473       46.83      38.388],7
440db329-8d5b-4253-aea1-e6ac110b5176,The-Weekend.mp4,640,360,59.04,6,shorts,0.68,242,60,188,300,23,201,137,98,[     225.94      228.94      205.26],7
9e1d89cb-47c5-4ca4-a821-e1dd37d0f885,The-Weekend.mp4,640,360,61.44,3,long sleeve outwear,0.64,222,45,176,313,1,68,171,245,[     51.027       54.79      42.657],7
72aa885b-e8dd-40ad-972e-da76b7d83e01,The-Weekend.mp4,640,360,61.92,3,long sleeve outwear,0.63,243,48,170,309,0,68,169,240,[     45.644      48.161      38.054],7
91d716b2-67c8-4e1d-b73a-bbac62623c3e,The-Weekend.mp4,640,360,61.92,6,shorts,0.69,243,48,170,309,4,186,143,123,[      221.3      226.78      205.13],7
031bfbd4-5f37-42e9-b25e-22521ec6c869,The-Weekend.mp4,640,360,62.4,6,shorts,0.74,231,54,167,303,32,193,131,110,[     228.07       230.2      208.11],7
a93bc0d6-5ab5-4e58-93a2-f3b49c436b42,The-Weekend.mp4,640,360,63.84,1,long sleeve top,0.64,71,124,90,223,18,24,69,63,[     73.291      100.26      101.83],13
2d02b241-32c2-46c1-b52d-5e9e2e96f901,The-Weekend.mp4,640,360,63.84,8,skirt,0.61,71,124,90,223,22,74,61,86,[     161.35      163.79      148.73],13
4b9c96e2-81ae-49f5-85fd-a27873c08d7f,The-Weekend.mp4,640,360,64.32,8,skirt,0.87,83,128,77,222,10,81,63,81,[     152.91      156.06      140.96],13
78dab5f0-6ba6-4339-8b23-fe7b9c1e7c30,The-Weekend.mp4,640,360,64.8,1,long sleeve top,0.73,87,130,72,221,10,25,60,66,[     71.073      96.845      102.18],13
d3141e13-115b-463e-9b50-6db256529ba2,The-Weekend.mp4,640,360,64.8,6,shorts,0.86,87,130,72,221,7,80,63,79,[     154.34      157.96      142.27],13
ce282f52-c861-49d9-9213-cbd393dc157f,The-Weekend.mp4,640,360,65.28,6,shorts,0.84,87,130,71,222,6,80,63,80,[     96.819      100.77      88.084],13
70fa77a5-2649-4cc9-b797-96670c2d2d8d,The-Weekend.mp4,640,360,68.16,3,long sleeve outwear,0.87,245,54,187,302,0,67,184,234,[     30.936      32.741      25.495],7
b93e177d-e27e-4431-9d9b-ed1ad707424c,The-Weekend.mp4,640,360,68.64,6,shorts,0.88,83,118,79,224,7,83,61,83,[     155.69      159.15      144.92],13
d7045d2a-5f13-432b-94e1-6c60ed47a1dc,The-Weekend.mp4,640,360,69.6,8,skirt,0.89,90,120,87,224,15,84,56,86,[     49.723      53.734      40.124],13
570fc9e5-ca42-4206-977e-531e15a0ccd7,The-Weekend.mp4,640,360,96.96,1,long sleeve top,0.76,383,237,46,74,0,0,45,73,[     26.998      17.353      8.5436],28
81241373-5e34-493d-aa3b-186b38d277f4,The-Weekend.mp4,640,360,97.44,1,long sleeve top,0.89,384,237,46,72,0,0,46,71,[     28.116      18.031      9.3202],28
fa2409b1-062f-441f-88bc-c67c65aaad30,The-Weekend.mp4,640,360,97.92,1,long sleeve top,0.84,385,237,45,73,0,0,44,72,[      28.31      18.082      9.8183],28
231eb81e-1a0c-47ef-8889-821e317457f6,The-Weekend.mp4,640,360,99.36,1,long sleeve top,0.69,384,238,44,75,0,0,44,74,[     27.042      17.545       8.793],28
7566d564-b911-46b4-b2dc-87f1547f11d8,The-Weekend.mp4,640,360,99.84,1,long sleeve top,0.76,382,238,51,78,0,0,51,77,[      24.71      16.777       8.653],28
0093b1fe-7916-40c3-b00f-1efb72ecaccd,The-Weekend.mp4,640,360,100.32,1,long sleeve top,0.69,384,240,54,73,0,0,53,72,[     23.858      16.101      6.5792],28
46af7211-fd18-4e46-b47b-6c2d81a04b6d,The-Weekend.mp4,640,360,100.8,1,long sleeve top,0.82,385,240,56,71,0,0,55,70,[     23.922      15.888      6.9712],28
e018c46b-7cba-4537-9108-4200d962aa8a,The-Weekend.mp4,640,360,101.28,10,long sleeve dress,0.63,386,240,56,71,0,0,55,70,[     23.929      16.034      7.3485],28
c91d89d5-710e-4d15-81d5-f88ede85c98c,The-Weekend.mp4,640,360,108.96,1,long sleeve top,0.6,390,243,53,72,0,0,52,71,[     26.343      17.766      8.3529],28
0440e2ae-99d0-46e1-a930-3ed9f23e7082,The-Weekend.mp4,640,360,108.96,1,long sleeve top,0.78,484,175,48,88,0,0,48,87,[     30.733      32.425       15.01],32
17e74ec4-8a27-4a5d-9324-06fe98d4a2b2,The-Weekend.mp4,640,360,110.4,1,long sleeve top,0.65,270,161,64,160,0,0,64,160,[     68.382      47.082       24.96],26
cac6d6c2-3b50-4df1-835d-526540afcc00,The-Weekend.mp4,640,360,110.4,10,long sleeve dress,0.72,394,243,48,72,0,0,47,71,[     26.474      16.943      8.1828],28
a47ac902-228e-4801-8146-ea7d5aeafb2b,The-Weekend.mp4,640,360,112.32,1,long sleeve top,0.71,223,102,130,132,0,32,126,98,[     91.197      87.116      26.503],43
e37c76b4-9844-44a0-ace7-6c64170114dd,The-Weekend.mp4,640,360,112.8,1,long sleeve top,0.73,221,101,131,135,2,0,127,134,[     48.075      36.007      15.153],43
09d0f442-9553-4181-a8af-60da22649999,The-Weekend.mp4,640,360,113.28,1,long sleeve top,0.77,220,100,132,136,0,0,129,135,[      47.54       35.55       15.02],43
26431229-bdd3-4587-9db5-06afa85fdcf6,The-Weekend.mp4,640,360,115.2,1,long sleeve top,0.61,113,21,401,335,2,92,398,243,[     74.757      70.398      18.384],25
84c9b4c8-3e48-4433-b158-425dbfc2f852,The-Weekend.mp4,640,360,115.68,1,long sleeve top,0.69,110,21,405,335,2,99,401,236,[     187.37       203.8      56.273],25
bd3865e4-7eb6-4eb5-b551-07db28817c58,The-Weekend.mp4,640,360,117.12,0,short sleeve top,0.68,271,95,123,257,19,31,66,84,[      82.88      135.16      97.797],45
57ee79cb-fa29-431a-9d28-a87c123ab6e6,The-Weekend.mp4,640,360,117.6,0,short sleeve top,0.75,267,93,128,261,22,32,66,85,[     82.396      134.16       97.09],45
e366f18b-7b9e-46b6-8f24-67dd387b678a,The-Weekend.mp4,640,360,118.08,0,short sleeve top,0.8,265,91,130,263,23,31,69,89,[     82.952      134.31      96.946],45
646cbcac-a090-40ce-a60b-e886f90ac912,The-Weekend.mp4,640,360,123.84,3,long sleeve outwear,0.68,75,1,354,355,11,0,334,355,[     59.394      50.781       15.91],25
c15d888b-4db0-4fd8-8011-167bc0b8a0b2,The-Weekend.mp4,640,360,124.32,1,long sleeve top,0.9,42,46,353,312,0,0,352,312,[     40.384      32.228      11.805],25
daf5e863-ac9b-4c4a-80ae-92487f8d2de5,The-Weekend.mp4,640,360,130.56,1,long sleeve top,0.79,233,253,141,106,3,2,137,104,[     40.309       34.25      13.283],45
1717b289-9336-4740-ba53-0ae3d3b7cc51,The-Weekend.mp4,640,360,131.52,1,long sleeve top,0.76,327,180,89,177,0,14,89,162,[     145.46      132.47      33.937],52
acf7d143-ef8b-4590-9085-4d8899df705c,The-Weekend.mp4,640,360,133.44,1,long sleeve top,0.94,319,152,120,117,0,5,119,112,[     118.06      100.46      25.199],52
598aaac0-7e00-4737-a769-ae4a64257ab6,The-Weekend.mp4,640,360,141.12,3,long sleeve outwear,0.72,207,46,257,308,1,64,245,244,[      114.1       103.6      43.811],60
52369bae-438f-4589-a945-5e6c19a20a16,The-Weekend.mp4,640,360,144.96,1,long sleeve top,0.81,117,7,399,346,4,9,395,335,[     227.52      240.63      222.48],61
e48b3466-b9c2-4e80-b553-8cff8539b222,The-Weekend.mp4,640,360,145.44,1,long sleeve top,0.93,99,19,461,335,9,10,448,325,[     227.69      240.05      220.96],61
9fb03a19-56c2-4eac-8b48-25b229e7ab79,The-Weekend.mp4,640,360,145.92,1,long sleeve top,0.88,91,23,468,331,23,15,443,314,[     230.95      242.75       223.7],61
3b729890-2042-4098-ac88-b6eda26b0c43,The-Weekend.mp4,640,360,151.68,10,long sleeve dress,0.64,95,35,382,305,225,52,137,130,[     178.39      221.85      207.19],61
